pitcher,game_date,BF,SO,BBA,HA,Outs,opp_team,season_year,opp_k_pct,Target_SO_Over_4_5,Target_Outs_Over_15_5,Target_HA_Over_4_5,Target_BBA_Over_1_5,rolling_5_BF,rolling_5_BBA,rolling_5_HA,rolling_5_Outs,rolling_3_SO,rolling_5_SO,rolling_10_SO,K_pct,rolling_3_K_pct,rolling_5_K_pct,rolling_10_K_pct
605483,2023-05-25,24,6,4,4,15,WSH,2023,0.1951,1,0,0,1,22.6,2.8,4.4,15.4,5.0,5.4,4.875,0.25,0.2341839447102605,0.2398110661268556,0.22197621457489877
605483,2023-05-31,20,7,3,3,14,MIA,2023,0.222,1,0,0,1,23.0,2.6,4.4,15.8,5.0,5.6,5.0,0.35,0.22660818713450293,0.24435652067231012,0.22508996851102114
605483,2023-06-05,23,8,3,2,18,CHC,2023,0.2307,1,1,0,1,21.8,3.2,3.4,15.0,6.0,5.6,5.2,0.34782608695652173,0.28771929824561404,0.2605103668261563,0.237580971659919
605483,2023-06-11,23,12,0,3,21,COL,2023,0.2631,1,1,0,0,22.0,3.2,3.6,15.0,7.0,6.0,5.8,0.5217391304347826,0.3159420289855072,0.27553012967200613,0.2618372645660975
605483,2023-06-17,24,12,3,2,18,TB,2023,0.2382,1,1,0,1,21.8,2.4,3.4,16.0,9.0,7.6,6.5,0.5,0.40652173913043477,0.3465446224256293,0.29317784427624244
605483,2023-06-22,21,11,0,3,18,SF,2023,0.2516,1,1,0,0,22.8,2.6,2.8,17.2,10.666666666666666,9.0,7.2,0.5238095238095238,0.45652173913043476,0.39391304347826084,0.3168620548025582
605483,2023-06-28,23,10,2,3,18,PIT,2023,0.2464,1,1,0,1,22.2,1.8,2.6,17.8,11.666666666666666,10.0,7.8,0.43478260869565216,0.5151828847481021,0.4486749482401656,0.3465157344562379
605483,2023-07-03,22,7,4,7,11,LAA,2023,0.2564,1,0,1,1,22.8,1.6,2.6,18.6,11.0,10.6,8.1,0.3181818181818182,0.48619737750172526,0.46563146997929605,0.3630709184027262
605483,2023-07-08,21,11,3,1,17,NYM,2023,0.2263,1,1,0,1,22.6,1.8,3.6,17.2,9.333333333333334,10.4,8.2,0.5238095238095238,0.4255913168956647,0.4597026162243553,0.3676163729481807
605483,2023-07-15,21,7,3,3,15,PHI,2023,0.2466,1,0,0,1,22.2,2.4,3.2,16.4,9.333333333333334,10.2,8.9,0.3333333333333333,0.4255913168956647,0.4601166948993036,0.4033306586624665
605483,2023-07-20,23,4,7,5,11,TOR,2023,0.2174,0,0,1,1,21.6,2.4,3.4,15.8,8.333333333333334,9.2,9.1,0.17391304347826086,0.3917748917748918,0.42678336156597024,0.41034820252211557
605483,2023-07-25,25,4,5,2,18,PIT,2023,0.2464,0,1,0,1,22.0,3.8,3.8,14.4,7.333333333333333,7.8,8.9,0.16,0.3436853002070393,0.35680406549971766,0.40273950686994164
605483,2023-07-30,23,9,4,4,15,TEX,2023,0.2308,1,0,0,1,22.4,4.4,3.6,14.4,5.0,6.6,8.6,0.391304347826087,0.22241545893719805,0.30184754376058726,0.3837395068699417
605483,2023-08-05,23,8,4,4,15,LAD,2023,0.2208,1,0,0,1,22.6,4.4,3.0,15.2,5.666666666666667,7.0,8.7,0.34782608695652173,0.2417391304347826,0.316472049689441,0.3880873329568982
605483,2023-08-11,20,7,4,2,14,AZ,2023,0.214,1,0,0,1,23.0,4.6,3.6,14.8,7.0,6.4,8.3,0.35,0.2997101449275363,0.2812753623188406,0.370696028609072
605483,2023-08-16,21,5,2,3,16,BAL,2023,0.2306,1,1,0,1,22.8,4.8,3.4,14.6,8.0,6.4,7.8,0.23809523809523808,0.3630434782608696,0.2846086956521739,0.35569602860907207
605483,2023-08-22,25,8,2,6,17,MIA,2023,0.222,1,1,1,1,22.4,3.8,3.0,15.6,6.666666666666667,6.6,7.2,0.32,0.31197377501725326,0.29744513457556937,0.3271246000376435
605483,2023-08-28,26,9,5,2,19,STL,2023,0.2213,1,1,0,1,22.4,3.2,3.8,15.4,6.666666666666667,7.4,7.0,0.34615384615384615,0.3026984126984127,0.32944513457556934,0.3156463391680783
605483,2023-09-02,25,8,4,3,18,SF,2023,0.2516,1,1,0,1,23.0,3.4,3.4,16.2,7.333333333333333,7.4,7.2,0.32,0.3014163614163614,0.32041503424112117,0.3184435419652811
605483,2023-09-08,26,8,3,5,18,HOU,2023,0.2043,1,1,1,1,23.4,3.4,3.2,16.8,8.333333333333334,7.4,6.9,0.3076923076923077,0.32871794871794874,0.31484981684981683,0.29806258958432874
605483,2023-09-13,20,8,1,1,18,LAD,2023,0.2208,1,1,0,0,24.6,3.2,3.8,17.6,8.333333333333334,7.6,7.0,0.4,0.32461538461538464,0.30638827838827837,0.29549848702022613
605483,2023-09-19,25,10,4,0,21,COL,2023,0.2631,1,1,0,1,24.4,3.0,3.4,18.0,8.0,8.2,7.4,0.4,0.3425641025641026,0.3387692307692308,0.31810718267240007
605483,2023-09-25,25,7,2,4,18,SF,2023,0.2516,1,1,0,1,24.4,3.4,2.2,18.8,8.666666666666666,8.6,8.0,0.28,0.36923076923076925,0.3547692307692308,0.3421071826724001
605483,2024-04-08,14,5,2,3,9,WSH,2024,0.209,1,0,0,1,24.2,2.8,2.6,18.6,8.333333333333334,8.2,7.8,0.35714285714285715,0.36000000000000004,0.3415384615384615,0.33097674788979137
605483,2024-04-14,20,4,2,6,12,TB,2024,0.2547,0,0,1,1,22.0,2.4,2.6,16.8,7.333333333333333,7.6,7.5,0.2,0.3457142857142858,0.348967032967033,0.33190842490842487
605483,2024-04-19,24,3,1,9,14,AZ,2024,0.2094,0,0,1,0,20.8,2.2,2.8,15.6,5.333333333333333,6.8,7.2,0.125,0.27904761904761904,0.32742857142857146,0.31690842490842497
605483,2024-05-22,19,5,4,4,10,PIT,2024,0.2573,1,0,0,1,21.6,2.2,4.4,14.8,4.0,5.8,7.0,0.2631578947368421,0.22738095238095238,0.2724285714285714,0.30559890109890114
605483,2024-05-27,19,7,2,5,12,PHI,2024,0.2354,1,0,1,1,20.4,2.2,5.2,12.6,4.0,4.8,6.7,0.3684210526315789,0.1960526315789474,0.24506015037593984,0.29991469057258535
605483,2024-06-02,22,7,3,5,14,NYY,2024,0.2208,1,0,1,1,19.2,2.2,5.4,11.4,5.0,4.8,6.5,0.3181818181818182,0.25219298245614036,0.2627443609022556,0.3021414112203586
605483,2024-07-09,16,3,3,1,12,TOR,2024,0.2137,0,0,0,1,20.8,2.4,5.8,12.4,6.333333333333333,5.2,6.4,0.1875,0.31658692185007975,0.2549521531100479,0.3019595930385404
605483,2024-07-14,20,8,0,1,19,MIN,2024,0.2228,1,1,0,0,20.0,2.6,4.8,12.4,5.666666666666667,5.0,5.9,0.4,0.2913676236044657,0.2524521531100478,0.28994036226930964
605483,2024-07-22,23,4,2,4,17,LAD,2024,0.2198,0,1,0,1,19.2,2.4,3.2,13.4,6.0,6.0,5.9,0.17391304347826086,0.30189393939393944,0.30745215311004787,0.28994036226930964
605483,2024-07-27,22,15,2,2,18,COL,2024,0.2792,1,1,0,1,20.0,2.0,3.2,14.8,5.0,5.8,5.3,0.6818181818181818,0.253804347826087,0.28960318285833153,0.2673316666171357
605483,2024-08-02,29,11,3,0,27,CIN,2024,0.2525,1,1,0,1,20.6,2.0,2.6,16.0,9.0,7.4,6.1,0.3793103448275862,0.41857707509881426,0.3522826086956522,0.3075134847989539
605483,2024-08-07,23,8,1,4,18,WSH,2024,0.209,1,1,0,0,22.0,2.0,1.6,18.6,10.0,8.2,6.7,0.34782608695652173,0.4116805233746763,0.3645083140248058,0.3097302335674268
605483,2024-08-12,23,11,3,2,18,ATL,2024,0.2513,1,1,0,1,23.4,1.6,2.2,19.8,11.333333333333334,9.2,7.1,0.4782608695652174,0.4696515378674299,0.3965735314161101,0.32451284226307897
605483,2024-08-18,28,10,2,6,20,ATH,2024,0.2574,1,1,1,1,24.0,2.2,2.4,19.6,10.0,9.8,7.9,0.35714285714285715,0.4017991004497752,0.4122257053291536,0.3598389292196007
605483,2024-08-24,15,5,6,0,9,SEA,2024,0.2755,1,0,0,1,25.0,2.2,2.8,20.2,9.666666666666666,11.0,8.4,0.3333333333333333,0.39440993788819884,0.4488716680620729,0.3692374254602022
605483,2024-08-30,26,8,1,4,21,MIA,2024,0.2423,1,1,0,0,23.6,3.0,2.4,18.4,8.666666666666666,9.0,8.2,0.3076923076923077,0.3895790200138027,0.37917469836510315,0.36572865353037765
605483,2024-09-11,21,8,2,4,15,MIL,2024,0.2429,1,0,0,1,23.0,2.6,3.2,17.2,7.666666666666667,8.4,8.3,0.38095238095238093,0.33272283272283276,0.36485109093804746,0.3646797024814266
605483,2024-09-17,21,12,2,1,18,BAL,2024,0.2282,1,1,0,1,22.6,2.8,3.2,16.6,7.0,8.4,8.8,0.5714285714285714,0.3406593406593407,0.37147634973721927,0.3840249405766647
605483,2024-09-22,21,9,1,2,18,KC,2024,0.2045,1,1,0,0,22.2,2.6,3.0,16.6,9.333333333333334,8.6,9.2,0.42857142857142855,0.42002442002442003,0.3901098901098901,0.4011677977195219
605483,2025-03-27,23,2,4,5,14,DET,2025,0.2442,0,0,1,1,20.8,2.4,2.2,16.2,9.666666666666666,8.4,9.7,0.08695652173913043,0.4603174603174603,0.4043956043956044,0.4266336362288386
605483,2025-04-02,20,2,4,5,11,ATL,2025,0.2294,0,0,1,1,22.4,2.0,3.2,17.2,7.666666666666667,7.8,8.4,0.1,0.36231884057971014,0.3551202420767638,0.3671474702209335
605483,2025-08-02,20,8,0,5,15,TB,2025,0.2371,1,0,1,0,21.2,2.6,3.4,15.2,4.333333333333333,6.6,7.5,0.4,0.20517598343685303,0.31358178053830227,0.3392164357381749
605483,2025-08-09,21,10,3,3,15,TOR,2025,0.1858,1,0,0,1,21.0,2.2,3.6,15.2,4.0,6.6,7.5,0.47619047619047616,0.19565217391304354,0.3173913043478261,0.3444338270425227
605483,2025-08-16,22,3,2,5,15,SD,2025,0.1976,0,0,1,1,21.0,2.4,4.0,14.6,6.666666666666667,6.2,7.4,0.13636363636363635,0.3253968253968254,0.298343685300207,0.34422678770504855
605483,2025-08-22,24,5,2,6,16,SD,2025,0.1976,1,1,1,1,21.2,2.6,4.6,14.0,7.0,5.0,6.7,0.20833333333333334,0.33751803751803755,0.2399021268586486,0.32214886562712647
605483,2025-08-29,23,8,3,4,16,AZ,2025,0.217,1,1,0,1,21.4,2.2,4.8,14.4,6.0,5.6,6.7,0.34782608695652173,0.2736291486291486,0.2641774891774892,0.3096488656271265
605483,2025-09-04,23,6,2,9,12,PIT,2025,0.2469,1,0,1,1,22.0,2.0,4.6,15.4,5.333333333333333,6.8,6.7,0.2608695652173913,0.23084101888449715,0.3137427065687935,0.3136622435535479
605483,2025-09-10,22,11,2,2,18,COL,2025,0.2691,1,1,0,1,22.6,2.4,5.4,14.8,6.333333333333333,6.4,6.5,0.5,0.2723429951690821,0.28591661961227177,0.30165396198004896
605483,2025-09-17,25,12,2,2,21,PHI,2025,0.2228,1,1,0,1,22.8,2.2,5.2,15.4,8.333333333333334,6.6,6.4,0.48,0.3695652173913044,0.2906785243741766,0.2945111048371918
605483,2025-09-24,22,5,1,5,16,AZ,2025,0.217,1,1,1,0,23.4,2.2,4.6,16.6,9.666666666666666,8.4,6.7,0.22727272727272727,0.41362318840579704,0.3594057971014493,0.29965396198004896
605483,2025-09-30,26,9,1,4,21,CIN,2025,0.2411,1,1,0,0,23.0,2.0,4.4,16.6,9.333333333333334,8.4,7.0,0.34615384615384615,0.40242424242424235,0.36319367588932805,0.3136855825334086
605488,2023-04-08,24,7,3,3,18,ATH,2023,0.2582,1,1,0,1,19.0,1.0,0.0,18.0,12.0,12.0,12.0,0.2916666666666667,0.631578947368421,0.631578947368421,0.631578947368421
605488,2024-07-30,18,3,1,6,11,MIA,2024,0.2423,0,0,1,0,21.5,2.0,1.5,18.0,9.5,9.5,9.5,0.16666666666666666,0.4616228070175439,0.4616228070175439,0.4616228070175439
605488,2024-08-06,23,3,3,6,13,STL,2024,0.2228,0,0,1,1,20.333333333333332,1.6666666666666667,3.0,15.666666666666666,7.333333333333333,7.333333333333333,7.333333333333333,0.13043478260869565,0.3633040935672514,0.3633040935672514,0.3633040935672514
605488,2024-08-11,21,8,0,6,15,BAL,2024,0.2282,1,0,1,0,21.0,2.0,3.75,15.0,4.333333333333333,6.25,6.25,0.38095238095238093,0.196256038647343,0.3050867658276125,0.3050867658276125
605488,2024-08-17,20,7,1,4,15,AZ,2024,0.2094,1,0,0,0,21.0,1.6,4.2,15.0,4.666666666666667,6.6,6.6,0.35,0.22601794340924775,0.3202598888525662,0.3202598888525662
605488,2024-08-22,17,3,2,7,8,ATH,2024,0.2574,0,0,1,1,21.2,1.6,5.0,14.4,6.0,5.6,6.666666666666667,0.17647058823529413,0.28712905452035886,0.26394409937888197,0.32521657404380516
605488,2024-08-27,17,9,2,1,15,SEA,2024,0.2755,1,0,0,1,19.8,1.4,5.8,12.4,6.0,4.8,6.142857142857143,0.5294117647058824,0.30247432306255834,0.24090488369260746,0.30396714749973214
605488,2024-09-03,24,4,2,4,18,MIN,2024,0.2228,0,1,0,1,19.6,1.6,4.8,13.2,6.333333333333333,6.0,6.5,0.16666666666666666,0.3519607843137255,0.3134539033004506,0.3321477246505009
605488,2025-03-16,18,2,0,8,10,SF,2025,0.2353,0,0,1,0,19.8,1.4,4.4,14.2,5.333333333333333,6.2,6.222222222222222,0.1111111111111111,0.2908496732026144,0.32070028011204477,0.3137609404300749
605488,2025-03-22,17,8,2,3,12,MIL,2025,0.2102,1,0,0,1,19.2,1.4,4.8,13.2,5.0,5.0,5.8,0.47058823529411764,0.2690631808278867,0.2667320261437908,0.2934959574981785
605488,2025-03-28,21,9,1,3,17,SEA,2025,0.2394,1,1,0,0,18.6,1.6,4.6,12.6,4.666666666666667,5.2,5.4,0.42857142857142855,0.2494553376906318,0.2908496732026144,0.27739688629074816
605488,2025-04-02,18,3,4,5,9,CHC,2025,0.2157,0,0,1,1,19.4,1.4,3.8,14.4,6.333333333333333,6.4,5.6,0.16666666666666666,0.3367569249922191,0.3412698412698413,0.29108736248122435
605488,2025-04-08,27,4,2,7,18,SD,2025,0.1976,0,1,1,1,19.6,1.8,4.6,13.2,6.666666666666667,5.2,5.6,0.14814814814814814,0.35527544351073764,0.2687208216619981,0.29108736248122435
605488,2025-04-15,21,4,3,3,15,CWS,2025,0.2331,0,0,0,1,20.2,1.8,5.2,13.2,5.333333333333333,5.2,5.7,0.19047619047619047,0.24779541446208111,0.2650171179582944,0.2928586990351696
605488,2025-04-20,15,3,4,5,6,MIL,2025,0.2102,0,0,1,1,20.8,2.4,4.2,14.2,3.6666666666666665,5.6,5.3,0.2,0.16843033509700175,0.2808901338313103,0.27381107998755055
605488,2025-04-26,27,4,2,7,18,CWS,2025,0.2331,0,1,1,1,20.4,2.8,4.6,13.0,3.6666666666666665,4.6,4.9,0.14814814814814814,0.17954144620811288,0.2267724867724868,0.2588110799875506
605488,2025-05-01,20,1,1,2,18,TEX,2025,0.2286,0,1,0,0,21.6,3.0,5.4,13.2,3.6666666666666665,3.6,5.0,0.05,0.17954144620811288,0.17068783068783067,0.255978835978836
605488,2025-05-06,22,4,2,5,15,SEA,2025,0.2394,0,0,1,1,22.0,2.4,4.8,15.0,2.6666666666666665,3.2,4.2,0.18181818181818182,0.13271604938271606,0.14735449735449735,0.20803765950824774
605488,2025-05-13,25,4,2,6,17,LAD,2025,0.2254,0,1,1,1,21.0,2.4,4.4,14.4,3.0,3.2,4.2,0.16,0.12665544332210998,0.1540885040885041,0.20955281102339923
605488,2025-05-18,22,5,0,2,20,SF,2025,0.2353,1,1,0,0,21.8,2.2,5.0,14.8,3.0,3.2,4.4,0.22727272727272727,0.13060606060606061,0.14799326599326598,0.21444169991228815
605488,2025-05-24,24,6,2,4,18,PHI,2025,0.2228,1,1,0,1,23.2,1.4,4.4,17.6,4.333333333333333,3.6,4.1,0.25,0.1896969696969697,0.15344781144781144,0.1901101491101491
605488,2025-05-30,18,2,6,6,6,TOR,2025,0.1858,0,0,1,1,22.6,1.4,3.8,17.6,5.0,4.0,3.8,0.1111111111111111,0.2124242424242424,0.17381818181818182,0.17225300625300627
605488,2025-06-04,27,7,2,5,20,MIN,2025,0.2335,1,1,1,1,22.2,2.4,4.6,15.2,4.333333333333333,4.2,3.7,0.25925925925925924,0.19612794612794612,0.18604040404040406,0.1666974506974507
605488,2025-06-09,23,8,0,5,18,LAA,2025,0.2824,1,1,1,0,23.2,2.4,4.6,16.2,5.0,4.8,4.0,0.34782608695652173,0.20679012345679013,0.2015286195286195,0.1778085618085618
605488,2025-06-15,24,2,0,7,17,KC,2025,0.1879,0,1,1,0,22.8,2.0,4.4,16.4,5.666666666666667,5.6,4.4,0.08333333333333333,0.23939881910896402,0.23909383691992386,0.19354355145659494
605488,2025-06-20,26,6,1,3,22,CLE,2025,0.2349,1,1,0,0,23.2,2.0,5.4,15.8,5.666666666666667,5.0,4.3,0.23076923076923078,0.2301395598497048,0.21030595813204508,0.18187688478992828
605488,2025-06-26,20,3,2,4,14,DET,2025,0.2442,0,0,0,1,23.6,1.8,5.2,16.6,5.333333333333333,5.0,4.5,0.15,0.22064288368636195,0.20645980428589122,0.19013899305203652
605488,2025-07-01,22,4,3,4,15,TB,2025,0.2371,0,0,0,1,24.0,1.0,4.8,18.2,3.6666666666666665,5.2,4.7,0.18181818181818182,0.1547008547008547,0.214237582063669,0.20013899305203653
605488,2025-07-08,23,2,1,6,16,ATL,2025,0.2294,0,1,1,0,23.0,1.2,4.6,17.2,4.333333333333333,4.6,4.7,0.08695652173913043,0.18752913752913755,0.19874936657545353,0.20013899305203653
605488,2025-07-13,23,5,0,3,20,TOR,2025,0.1858,1,1,0,0,23.0,1.4,4.8,16.8,3.0,3.4,4.5,0.21739130434782608,0.13959156785243743,0.14657545353197526,0.19283464522594956
605488,2025-07-20,20,4,0,9,11,CLE,2025,0.2349,0,0,1,0,22.8,1.4,4.0,17.4,3.6666666666666665,4.0,4.5,0.2,0.16205533596837943,0.17338704773487382,0.19184650293345945
605488,2025-07-25,20,5,1,4,14,HOU,2025,0.2211,1,0,0,0,21.6,1.2,5.2,15.2,3.6666666666666665,3.6,4.3,0.25,0.1681159420289855,0.16723320158102767,0.18684650293345945
605488,2025-07-30,21,7,1,2,18,SEA,2025,0.2394,1,1,0,0,21.6,1.0,5.2,15.2,4.666666666666667,4.0,4.6,0.3333333333333333,0.22246376811594204,0.1872332015810277,0.2007353918223483
605488,2025-08-06,19,5,0,1,18,WSH,2025,0.2335,1,1,0,0,21.4,0.6,4.8,15.8,5.333333333333333,4.6,4.6,0.2631578947368421,0.2611111111111111,0.21753623188405796,0.20814279922975576
605488,2025-08-11,17,2,1,7,9,TB,2025,0.2371,0,0,1,0,20.6,0.4,3.8,16.2,5.666666666666667,5.2,4.3,0.11764705882352941,0.28216374269005845,0.25277650648360034,0.19967598000778777
605488,2025-08-17,26,5,3,8,14,LAA,2025,0.2824,1,0,1,1,19.4,0.6,4.6,14.0,4.666666666666667,4.6,4.3,0.19230769230769232,0.2380460956312349,0.23282765737874098,0.2031073525568074
605488,2025-08-23,20,3,2,2,16,SEA,2025,0.2394,0,1,0,1,20.6,1.2,4.4,14.6,4.0,4.8,4.2,0.15,0.19103754862268793,0.23128919584027946,0.19926119871065354
605488,2025-08-29,23,5,2,7,14,TEX,2025,0.2286,1,0,1,1,20.6,1.4,4.0,15.0,3.3333333333333335,4.4,4.2,0.21739130434782608,0.15331825037707392,0.21128919584027944,0.19926119871065356
605488,2025-09-03,21,4,1,5,15,STL,2025,0.2245,0,0,1,0,21.0,1.6,5.0,14.2,4.333333333333333,4.0,4.3,0.19047619047619047,0.18656633221850613,0.18810079004317798,0.20281851096361797
605488,2025-09-09,23,6,0,8,15,BOS,2025,0.239,1,0,1,0,21.4,1.8,5.8,13.6,4.0,3.8,4.5,0.2608695652173913,0.18595583160800552,0.17356444919104766,0.21317047783732396
605488,2025-09-16,18,3,3,5,10,BOS,2025,0.239,0,0,1,1,22.6,1.6,6.0,14.8,5.0,4.6,4.6,0.16666666666666666,0.2229123533471359,0.20220895046982004,0.2175183039242805
605488,2025-09-23,20,3,2,3,15,HOU,2025,0.2211,0,0,0,1,21.0,1.6,5.4,14.0,4.333333333333333,4.2,4.5,0.15,0.20600414078674947,0.1970807453416149,0.21418497059094715
605498,2023-08-19,16,3,2,4,10,NYM,2023,0.2263,0,0,0,1,19.0,2.0,3.0,14.0,1.0,1.0,1.0,0.1875,0.05263157894736842,0.05263157894736842,0.05263157894736842
605498,2023-09-24,15,1,1,5,9,SD,2023,0.2197,0,0,1,0,17.5,2.0,3.5,12.0,2.0,2.0,2.0,0.06666666666666667,0.12006578947368421,0.12006578947368421,0.12006578947368421
605498,2023-09-29,17,3,1,5,11,CIN,2023,0.2485,0,0,1,0,16.666666666666668,1.6666666666666667,4.0,11.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.17647058823529413,0.10226608187134502,0.10226608187134502,0.10226608187134502
605507,2025-03-25,14,2,2,5,7,CHC,2025,0.2157,0,0,1,1,16.0,1.0,2.0,13.0,3.0,3.0,3.0,0.14285714285714285,0.1875,0.1875,0.1875
605513,2023-04-06,20,1,2,5,12,BOS,2023,0.2298,0,0,1,1,17.0,3.0,8.0,5.0,3.0,3.0,3.0,0.05,0.17647058823529413,0.17647058823529413,0.17647058823529413
605513,2023-04-13,22,6,1,6,15,TOR,2023,0.2174,1,0,1,0,18.5,2.5,6.5,8.5,2.0,2.0,2.0,0.2727272727272727,0.11323529411764707,0.11323529411764707,0.11323529411764707
605513,2023-04-19,21,3,3,3,14,CLE,2023,0.1942,0,0,0,1,19.666666666666668,2.0,6.333333333333333,10.666666666666666,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.14285714285714285,0.1663992869875223,0.1663992869875223,0.1663992869875223
605513,2023-04-25,17,2,3,3,11,MIL,2023,0.2401,0,0,0,1,20.0,2.25,5.5,11.5,3.3333333333333335,3.25,3.25,0.11764705882352941,0.1551948051948052,0.16051375095492743,0.16051375095492743
605513,2023-04-30,19,3,2,5,12,BAL,2023,0.2306,0,0,1,1,19.4,2.4,5.0,11.4,3.6666666666666665,3.0,3.0,0.15789473684210525,0.1777438248026483,0.15194041252864782,0.15194041252864782
605513,2023-05-06,22,6,1,7,14,STL,2023,0.2213,1,0,1,0,19.8,2.2,4.4,12.8,2.6666666666666665,3.0,3.0,0.2727272727272727,0.13946631284092584,0.14822524225001005,0.15293279991422407
605513,2024-03-23,13,5,0,3,9,NYY,2024,0.2208,1,0,0,0,20.2,2.0,4.8,13.2,3.6666666666666665,4.0,3.4285714285714284,0.38461538461538464,0.18275635613096916,0.1927706967954646,0.17004629603037388
605513,2024-04-02,18,7,0,3,15,CIN,2024,0.2525,1,0,0,0,18.4,1.8,4.2,12.0,4.666666666666667,3.8,3.625,0.3888888888888889,0.27174579806158755,0.21514831917308697,0.19686743210350022
605513,2024-04-08,22,6,1,2,18,STL,2024,0.2228,1,1,0,0,17.8,1.2,4.2,12.2,6.0,4.6,4.0,0.2727272727272727,0.3487438487438488,0.26435466837943616,0.21820314952409894
605513,2024-04-13,20,3,4,4,12,PIT,2024,0.2573,0,0,0,1,18.8,0.8,4.0,13.6,6.0,5.4,4.2,0.15,0.3487438487438488,0.2953707111601848,0.22365556184441635
605513,2024-04-19,24,6,2,1,21,CWS,2024,0.2479,1,1,0,1,19.0,1.2,3.8,13.6,5.333333333333333,5.4,4.2,0.25,0.2705387205387206,0.29379176379176375,0.22100850302088695
605513,2024-04-24,21,8,3,3,15,CIN,2024,0.2525,1,0,0,1,19.4,1.4,2.6,15.0,5.0,5.4,4.7,0.38095238095238093,0.22424242424242424,0.28924630924630923,0.24100850302088692
605513,2024-04-30,21,6,0,4,16,LAA,2024,0.2446,1,1,0,0,21.0,2.0,2.6,16.2,5.666666666666667,6.0,4.9,0.2857142857142857,0.26031746031746034,0.2885137085137085,0.2518310138433978
605513,2024-05-15,13,0,1,5,7,NYM,2024,0.2336,0,0,1,0,21.6,2.0,2.8,16.4,6.666666666666667,5.8,5.2,0.0,0.3055555555555555,0.2678787878787879,0.266116728129112
605513,2024-06-21,14,2,1,2,9,AZ,2024,0.2094,0,0,0,0,19.8,2.0,3.4,14.2,4.666666666666667,4.6,5.0,0.14285714285714285,0.2222222222222222,0.21333333333333332,0.2543520222467591
605513,2025-06-15,12,0,2,5,5,PHI,2025,0.2228,0,0,1,1,18.6,1.4,3.0,13.6,2.6666666666666665,4.4,4.9,0.0,0.14285714285714285,0.2119047619047619,0.25284826284826284
605513,2025-06-20,12,2,2,5,5,CWS,2025,0.2331,0,0,1,1,16.2,1.4,3.8,10.4,0.6666666666666666,3.2,4.3,0.16666666666666666,0.047619047619047616,0.1619047619047619,0.22557553557553556
605540,2023-04-07,19,4,2,4,13,STL,2023,0.2213,0,0,0,1,22.0,1.0,3.0,18.0,8.0,8.0,8.0,0.21052631578947367,0.36363636363636365,0.36363636363636365,0.36363636363636365
605540,2023-08-06,17,9,0,4,13,PIT,2023,0.2464,1,0,0,0,20.5,1.5,3.5,15.5,6.0,6.0,6.0,0.5294117647058824,0.28708133971291866,0.28708133971291866,0.28708133971291866
605540,2023-08-12,25,5,1,4,19,CWS,2023,0.2462,1,1,0,0,19.333333333333332,1.0,3.6666666666666665,14.666666666666666,7.0,7.0,7.0,0.2,0.36785814804390654,0.36785814804390654,0.36785814804390654
605540,2023-08-18,21,4,2,3,16,TEX,2023,0.2308,0,1,0,1,20.75,1.0,3.75,15.75,6.0,6.5,6.5,0.19047619047619047,0.31331269349845203,0.3258936110329299,0.3258936110329299
605540,2023-08-25,22,11,3,3,16,SD,2023,0.2197,1,1,0,1,20.8,1.2,3.6,15.8,6.0,6.0,6.0,0.5,0.3066293183940243,0.29881012692158204,0.29881012692158204
605540,2023-08-30,23,8,1,2,18,CHC,2023,0.2307,1,1,0,0,20.8,1.6,3.6,15.4,6.666666666666667,6.6,6.833333333333333,0.34782608695652173,0.2968253968253968,0.3260828541943093,0.3323417724346517
605540,2023-09-05,24,6,2,2,20,PIT,2023,0.2464,1,1,0,1,21.6,1.4,3.2,16.4,7.666666666666667,7.4,7.0,0.25,0.3461007591442374,0.3535428084277189,0.33455381736634743
605540,2023-09-11,33,7,1,6,27,MIA,2023,0.222,1,1,1,0,23.0,1.8,2.8,17.8,8.333333333333334,6.8,6.875,0.21212121212121213,0.36594202898550726,0.2976604554865424,0.323984590195554
605540,2023-09-17,21,6,0,3,18,WSH,2023,0.1951,1,1,0,0,24.6,1.8,3.2,19.4,7.0,7.2,6.888888888888889,0.2857142857142857,0.2699824330259113,0.30008469791078485,0.3115553259650715
605540,2023-09-23,22,6,2,6,14,MIA,2023,0.222,1,0,1,1,24.6,1.4,3.2,19.8,6.333333333333333,7.6,6.8,0.2727272727272727,0.2492784992784993,0.3191323169584039,0.308971221939993
605540,2025-07-06,20,8,0,2,18,MIA,2025,0.2128,1,1,0,0,24.6,1.2,3.8,19.4,6.333333333333333,6.6,6.6,0.4,0.25685425685425683,0.27367777150385847,0.29988031284908384
605540,2025-07-12,18,10,0,5,13,WSH,2025,0.2335,1,0,1,0,24.0,1.0,3.8,19.4,6.666666666666667,6.6,7.0,0.5555555555555556,0.3194805194805195,0.2841125541125541,0.3188276812701365
605540,2025-07-21,21,5,0,2,18,SEA,2025,0.2394,1,1,0,0,22.8,0.6,4.4,18.0,8.0,7.4,7.1,0.23809523809523808,0.4094276094276094,0.3452236652236652,0.32144206035510386
